session_id,total_ms,avg_ms_per_song,songs_in_session,session_start_hour,session_end_hour,avg_hour,day_of_week,unique_artists,first_artist,unique_tracks,session_start,session_end,session_duration_minutes,is_weekend,day_of_week_num,cluster
167,183995,183995.0,1,21,21,21.0,Monday,1,ZICO,1,2018-07-23 21:58:53+00:00,2018-07-23 21:58:53+00:00,0.0,0,0,0
168,12824,12824.0,1,23,23,23.0,Monday,1,B.A.P,1,2018-07-23 23:08:33+00:00,2018-07-23 23:08:33+00:00,0.0,0,0,0
169,197049,197049.0,1,2,2,2.0,Tuesday,1,B.A.P,1,2018-07-24 02:53:39+00:00,2018-07-24 02:53:39+00:00,0.0,0,1,3
170,4066458,176802.52173913043,23,22,23,22.26086956521739,Tuesday,8,j-hope,23,2018-07-24 22:07:59+00:00,2018-07-24 23:19:11+00:00,71.2,0,1,2
171,1575419,157541.9,10,23,0,4.6,Tuesday,6,Aaron Yan,8,2018-07-24 23:51:01+00:00,2018-07-25 00:17:26+00:00,26.416666666666668,0,1,3
172,441238,40112.545454545456,11,18,19,18.727272727272727,Wednesday,10,Avicii,10,2018-07-25 18:54:59+00:00,2018-07-25 19:12:50+00:00,17.85,0,2,0
173,1219370,135485.55555555556,9,2,3,2.6666666666666665,Thursday,5,TAEYANG,7,2018-07-26 02:57:02+00:00,2018-07-26 03:42:40+00:00,45.63333333333333,0,3,3
174,1976956,164746.33333333334,12,16,17,16.666666666666668,Thursday,5,j-hope,12,2018-07-26 16:54:30+00:00,2018-07-26 17:31:59+00:00,37.483333333333334,0,3,0
175,865165,144194.16666666666,6,18,18,18.0,Thursday,1,BTS,4,2018-07-26 18:34:07+00:00,2018-07-26 18:48:00+00:00,13.883333333333333,0,3,0
176,133975,44658.333333333336,3,19,19,19.0,Thursday,1,BTS,2,2018-07-26 19:47:39+00:00,2018-07-26 19:49:44+00:00,2.0833333333333335,0,3,0
177,140889,140889.0,1,20,20,20.0,Thursday,1,BTS,1,2018-07-26 20:42:47+00:00,2018-07-26 20:42:47+00:00,0.0,0,3,0
178,512853,128213.25,4,22,22,22.0,Thursday,1,BTS,4,2018-07-26 22:10:35+00:00,2018-07-26 22:18:19+00:00,7.733333333333333,0,3,0
179,471806,157268.66666666666,3,16,16,16.0,Friday,1,BTS,2,2018-07-27 16:15:49+00:00,2018-07-27 16:20:19+00:00,4.5,0,4,0
180,2328331,166309.35714285713,14,18,19,18.214285714285715,Friday,2,BTS,11,2018-07-27 18:00:36+00:00,2018-07-27 19:02:15+00:00,61.65,0,4,0
181,2496146,138674.77777777778,18,21,22,21.88888888888889,Friday,15,B.A.P,17,2018-07-27 21:57:33+00:00,2018-07-27 22:55:39+00:00,58.1,0,4,2
182,866769,173353.8,5,15,15,15.0,Saturday,3,TAEYANG,4,2018-07-28 15:02:42+00:00,2018-07-28 15:14:44+00:00,12.033333333333333,1,5,0
183,439145,109786.25,4,19,19,19.0,Saturday,3,GOT7,3,2018-07-28 19:06:04+00:00,2018-07-28 19:13:39+00:00,7.583333333333333,1,5,0
184,1076421,179403.5,6,19,19,19.0,Saturday,4,GD X TAEYANG,5,2018-07-28 19:45:15+00:00,2018-07-28 19:59:30+00:00,14.25,1,5,0
185,682958,113826.33333333333,6,21,21,21.0,Saturday,3,B.A.P,4,2018-07-28 21:31:43+00:00,2018-07-28 21:43:39+00:00,11.933333333333334,1,5,0
186,916977,183395.4,5,1,2,1.2,Sunday,3,SF9,5,2018-07-29 01:48:48+00:00,2018-07-29 02:02:11+00:00,13.383333333333333,1,6,3
187,1222156,122215.6,10,2,2,2.0,Sunday,1,BTS,9,2018-07-29 02:33:20+00:00,2018-07-29 02:50:47+00:00,17.45,1,6,3
188,4364544,218227.2,20,18,19,18.65,Sunday,1,BTS,19,2018-07-29 18:30:25+00:00,2018-07-29 19:56:49+00:00,86.4,1,6,2
189,293674,293674.0,1,22,22,22.0,Sunday,1,BTS,1,2018-07-29 22:47:44+00:00,2018-07-29 22:47:44+00:00,0.0,1,6,0
190,1374574,171821.75,8,23,23,23.0,Sunday,5,MADTOWN,8,2018-07-29 23:26:56+00:00,2018-07-29 23:52:12+00:00,25.266666666666666,1,6,0
191,240434,240434.0,1,0,0,0.0,Monday,1,BTS,1,2018-07-30 00:43:00+00:00,2018-07-30 00:43:00+00:00,0.0,0,0,3
192,2770693,120464.91304347826,23,21,22,21.08695652173913,Monday,17,Aaron Yan,23,2018-07-30 21:16:52+00:00,2018-07-30 22:06:10+00:00,49.3,0,0,2
193,177891,177891.0,1,22,22,22.0,Monday,1,BTS,1,2018-07-30 22:58:01+00:00,2018-07-30 22:58:01+00:00,0.0,0,0,0
194,281558,140779.0,2,23,23,23.0,Monday,1,BTS,2,2018-07-30 23:43:10+00:00,2018-07-30 23:46:47+00:00,3.6166666666666667,0,0,0
195,3629259,213485.82352941178,17,14,15,14.764705882352942,Tuesday,1,BTS,16,2018-07-31 14:48:55+00:00,2018-07-31 15:55:20+00:00,66.41666666666667,0,1,2
196,140083,140083.0,1,16,16,16.0,Tuesday,1,BTS,1,2018-07-31 16:27:32+00:00,2018-07-31 16:27:32+00:00,0.0,0,1,0
197,1248219,156027.375,8,21,21,21.0,Tuesday,5,BTS,8,2018-07-31 21:26:04+00:00,2018-07-31 21:48:32+00:00,22.466666666666665,0,1,0
198,273957,273957.0,1,0,0,0.0,Wednesday,1,RM,1,2018-08-01 00:32:07+00:00,2018-08-01 00:32:07+00:00,0.0,0,2,3
199,10384,10384.0,1,21,21,21.0,Wednesday,1,MADTOWN,1,2018-08-01 21:26:07+00:00,2018-08-01 21:26:07+00:00,0.0,0,2,0
200,428987,107246.75,4,22,22,22.0,Wednesday,3,MADTOWN,3,2018-08-01 22:07:03+00:00,2018-08-01 22:22:22+00:00,15.316666666666666,0,2,0
201,225651,225651.0,1,23,23,23.0,Wednesday,1,BTS,1,2018-08-01 23:23:25+00:00,2018-08-01 23:23:25+00:00,0.0,0,2,0
202,993846,124230.75,8,17,17,17.0,Thursday,3,BTS,8,2018-08-02 17:05:21+00:00,2018-08-02 17:35:55+00:00,30.566666666666666,0,3,0
203,512122,170707.33333333334,3,18,19,18.333333333333332,Thursday,1,BTS,2,2018-08-02 18:55:40+00:00,2018-08-02 19:04:16+00:00,8.6,0,3,0
204,719181,179795.25,4,22,22,22.0,Thursday,1,BTS,3,2018-08-02 22:31:42+00:00,2018-08-02 22:52:16+00:00,20.566666666666666,0,3,0
205,361007,120335.66666666667,3,20,20,20.0,Friday,3,BTS,3,2018-08-03 20:22:31+00:00,2018-08-03 20:26:23+00:00,3.8666666666666667,0,4,0
206,842368,93596.44444444444,9,18,18,18.0,Saturday,7,BTS,8,2018-08-04 18:36:48+00:00,2018-08-04 18:58:36+00:00,21.8,1,5,0
207,186836,186836.0,1,20,20,20.0,Saturday,1,B.A.P,1,2018-08-04 20:49:25+00:00,2018-08-04 20:49:25+00:00,0.0,1,5,0
208,1873344,170304.0,11,16,16,16.0,Sunday,8,GOT7,11,2018-08-05 16:14:45+00:00,2018-08-05 16:46:59+00:00,32.233333333333334,1,6,0
209,954426,136346.57142857142,7,18,19,18.285714285714285,Sunday,7,BTS,7,2018-08-05 18:41:48+00:00,2018-08-05 19:01:00+00:00,19.2,1,6,0
210,230040,230040.0,1,20,20,20.0,Sunday,1,BTS,1,2018-08-05 20:00:46+00:00,2018-08-05 20:00:46+00:00,0.0,1,6,0
211,1706415,155128.63636363635,11,1,2,1.2727272727272727,Monday,2,BTS,11,2018-08-06 01:41:41+00:00,2018-08-06 02:07:37+00:00,25.933333333333334,0,0,3
212,37325,37325.0,1,2,2,2.0,Monday,1,BTS,1,2018-08-06 02:57:28+00:00,2018-08-06 02:57:28+00:00,0.0,0,0,3
213,433570,216785.0,2,18,18,18.0,Monday,2,SF9,2,2018-08-06 18:28:33+00:00,2018-08-06 18:32:11+00:00,3.6333333333333333,0,0,0
214,628463,104743.83333333333,6,19,19,19.0,Monday,4,Crush,4,2018-08-06 19:42:50+00:00,2018-08-06 19:52:39+00:00,9.816666666666666,0,0,0
215,2786227,199016.2142857143,14,14,15,14.214285714285714,Tuesday,10,BIGBANG,14,2018-08-07 14:21:23+00:00,2018-08-07 15:10:09+00:00,48.766666666666666,0,1,2
216,51012,51012.0,1,15,15,15.0,Tuesday,1,G-DRAGON,1,2018-08-07 15:52:17+00:00,2018-08-07 15:52:17+00:00,0.0,0,1,0
217,2830705,157261.38888888888,18,13,14,13.11111111111111,Wednesday,13,ToppDogg,18,2018-08-08 13:19:02+00:00,2018-08-08 14:10:01+00:00,50.983333333333334,0,2,2
218,1053068,150438.2857142857,7,17,17,17.0,Wednesday,4,BLACKPINK,6,2018-08-08 17:05:01+00:00,2018-08-08 17:22:37+00:00,17.6,0,2,0
219,10520,10520.0,1,21,21,21.0,Thursday,1,ToppDogg,1,2018-08-09 21:55:50+00:00,2018-08-09 21:55:50+00:00,0.0,0,3,0
220,2166601,144440.06666666668,15,14,14,14.0,Friday,1,BTS,15,2018-08-10 14:02:15+00:00,2018-08-10 14:40:52+00:00,38.61666666666667,0,4,0
221,900841,225210.25,4,18,18,18.0,Saturday,1,BTS,4,2018-08-11 18:30:44+00:00,2018-08-11 18:42:47+00:00,12.05,1,5,0
222,1411637,141163.7,10,16,16,16.0,Sunday,4,BTS,9,2018-08-12 16:33:05+00:00,2018-08-12 16:58:49+00:00,25.733333333333334,1,6,0
223,2648005,189143.2142857143,14,22,23,22.571428571428573,Sunday,1,BTS,12,2018-08-12 22:39:01+00:00,2018-08-12 23:27:03+00:00,48.03333333333333,1,6,0
224,2326293,155086.2,15,13,13,13.0,Monday,6,BTS,15,2018-08-13 13:14:12+00:00,2018-08-13 13:49:44+00:00,35.53333333333333,0,0,2
225,1754705,175470.5,10,16,16,16.0,Monday,1,BTS,8,2018-08-13 16:20:16+00:00,2018-08-13 16:47:13+00:00,26.95,0,0,0
226,3043279,144918.04761904763,21,12,14,12.904761904761905,Tuesday,14,BTS,19,2018-08-14 12:57:23+00:00,2018-08-14 14:14:41+00:00,77.3,0,1,2
227,5316102,171487.16129032258,31,21,23,21.870967741935484,Tuesday,14,EXO,31,2018-08-14 21:42:16+00:00,2018-08-14 23:17:32+00:00,95.26666666666667,0,1,1
228,0,0.0,1,0,0,0.0,Wednesday,1,BTS,1,2018-08-15 00:11:26+00:00,2018-08-15 00:11:26+00:00,0.0,0,2,3
229,1989476,221052.88888888888,9,12,12,12.0,Friday,1,BTS,9,2018-08-17 12:27:37+00:00,2018-08-17 12:57:44+00:00,30.116666666666667,0,4,0
230,798524,199631.0,4,13,14,13.5,Friday,1,BTS,3,2018-08-17 13:56:40+00:00,2018-08-17 14:24:35+00:00,27.916666666666668,0,4,0
231,1131166,188527.66666666666,6,22,23,22.666666666666668,Saturday,2,BTS,6,2018-08-18 22:52:57+00:00,2018-08-18 23:05:21+00:00,12.4,1,5,0
232,890520,111315.0,8,13,13,13.0,Monday,6,BTS,7,2018-08-20 13:08:47+00:00,2018-08-20 13:34:29+00:00,25.7,0,0,0
233,228858,114429.0,2,14,14,14.0,Monday,1,TAEYANG,1,2018-08-20 14:23:10+00:00,2018-08-20 14:34:57+00:00,11.783333333333333,0,0,0
234,2457455,163830.33333333334,15,23,0,9.2,Tuesday,10,j-hope,14,2018-08-21 23:49:21+00:00,2018-08-22 00:30:32+00:00,41.18333333333333,0,1,2
235,193040,193040.0,1,1,1,1.0,Wednesday,1,GD X TAEYANG,1,2018-08-22 01:09:14+00:00,2018-08-22 01:09:14+00:00,0.0,0,2,3
236,37818,12606.0,3,15,15,15.0,Wednesday,2,ToppDogg,3,2018-08-22 15:04:02+00:00,2018-08-22 15:04:08+00:00,0.1,0,2,0
237,71400,71400.0,1,2,2,2.0,Thursday,1,BTS,1,2018-08-23 02:53:01+00:00,2018-08-23 02:53:01+00:00,0.0,0,3,3
238,810915,73719.54545454546,11,13,13,13.0,Thursday,3,BTS,11,2018-08-23 13:13:08+00:00,2018-08-23 13:28:36+00:00,15.466666666666667,0,3,0
239,730083,243361.0,3,0,0,0.0,Friday,1,BTS,3,2018-08-24 00:24:39+00:00,2018-08-24 00:24:39+00:00,0.0,0,4,3
240,20684,2298.222222222222,9,11,11,11.0,Friday,3,ToppDogg,9,2018-08-24 11:35:50+00:00,2018-08-24 11:48:24+00:00,12.566666666666666,0,4,0
241,198653,66217.66666666667,3,12,12,12.0,Friday,1,BTS,3,2018-08-24 12:40:53+00:00,2018-08-24 12:44:21+00:00,3.466666666666667,0,4,0
242,7629,7629.0,1,14,14,14.0,Friday,1,BTS,1,2018-08-24 14:45:04+00:00,2018-08-24 14:45:04+00:00,0.0,0,4,0
243,2004533,167044.41666666666,12,23,0,5.75,Friday,3,BTS,11,2018-08-24 23:50:35+00:00,2018-08-25 00:24:38+00:00,34.05,0,4,3
244,1443409,144340.9,10,17,18,17.4,Saturday,2,Red Velvet,7,2018-08-25 17:40:37+00:00,2018-08-25 18:17:06+00:00,36.483333333333334,1,5,0
245,83875,83875.0,1,18,18,18.0,Saturday,1,BTS,1,2018-08-25 18:50:23+00:00,2018-08-25 18:50:23+00:00,0.0,1,5,0
246,4835628,142224.35294117648,34,21,22,21.558823529411764,Saturday,14,BTS,33,2018-08-25 21:22:35+00:00,2018-08-25 22:47:29+00:00,84.9,1,5,1
247,736239,184059.75,4,1,1,1.0,Sunday,3,BTS,3,2018-08-26 01:42:37+00:00,2018-08-26 01:52:23+00:00,9.766666666666667,1,6,3
248,378879,63146.5,6,0,0,0.0,Monday,5,G-DRAGON,5,2018-08-27 00:43:01+00:00,2018-08-27 00:49:34+00:00,6.55,0,0,3
249,1840,1840.0,1,1,1,1.0,Monday,1,BTS,1,2018-08-27 01:26:30+00:00,2018-08-27 01:26:30+00:00,0.0,0,0,3
250,1148793,164113.2857142857,7,13,13,13.0,Monday,1,BTS,6,2018-08-27 13:12:08+00:00,2018-08-27 13:41:09+00:00,29.016666666666666,0,0,0
251,1675844,128911.07692307692,13,16,16,16.0,Monday,3,BTS,9,2018-08-27 16:24:51+00:00,2018-08-27 16:53:19+00:00,28.466666666666665,0,0,0
252,3195268,168172.0,19,1,3,1.7894736842105263,Tuesday,6,BTS,16,2018-08-28 01:46:44+00:00,2018-08-28 03:18:55+00:00,92.18333333333334,0,1,2
253,2242418,186868.16666666666,12,13,13,13.0,Wednesday,9,BTS,11,2018-08-29 13:15:33+00:00,2018-08-29 13:53:50+00:00,38.28333333333333,0,2,2
254,234080,234080.0,1,2,2,2.0,Thursday,1,Aaron Yan,1,2018-08-30 02:13:12+00:00,2018-08-30 02:13:12+00:00,0.0,0,3,3
255,590052,73756.5,8,3,3,3.0,Thursday,8,Aaron Yan,8,2018-08-30 03:32:41+00:00,2018-08-30 03:43:13+00:00,10.533333333333333,0,3,3
256,935961,133708.7142857143,7,13,13,13.0,Thursday,1,BTS,5,2018-08-30 13:02:55+00:00,2018-08-30 13:23:29+00:00,20.566666666666666,0,3,0
257,2751636,144822.94736842104,19,23,0,10.894736842105264,Thursday,8,BTS,16,2018-08-30 23:16:27+00:00,2018-08-31 00:36:59+00:00,80.53333333333333,0,3,2
258,466517,58314.625,8,14,14,14.0,Friday,4,BTS,7,2018-08-31 14:13:57+00:00,2018-08-31 14:13:58+00:00,0.016666666666666666,0,4,0
259,1308786,118980.54545454546,11,14,14,14.0,Saturday,10,WINNER,10,2018-09-01 14:31:55+00:00,2018-09-01 14:52:05+00:00,20.166666666666668,1,5,0
260,242292,121146.0,2,2,2,2.0,Sunday,1,BTS,1,2018-09-02 02:13:57+00:00,2018-09-02 02:17:39+00:00,3.7,1,6,3
261,2172684,127804.94117647059,17,12,13,12.294117647058824,Sunday,1,BTS,14,2018-09-02 12:18:58+00:00,2018-09-02 13:17:45+00:00,58.78333333333333,1,6,2
262,1845205,131800.35714285713,14,15,16,15.785714285714286,Sunday,6,BTS,11,2018-09-02 15:57:12+00:00,2018-09-02 16:43:28+00:00,46.266666666666666,1,6,2
263,2123463,193042.0909090909,11,17,18,17.454545454545453,Sunday,1,BTS,11,2018-09-02 17:43:47+00:00,2018-09-02 18:13:51+00:00,30.066666666666666,1,6,0
264,180000,180000.0,1,21,21,21.0,Sunday,1,BTS,1,2018-09-02 21:01:54+00:00,2018-09-02 21:01:54+00:00,0.0,1,6,0
265,279260,46543.333333333336,6,23,23,23.0,Sunday,4,Avicii,4,2018-09-02 23:23:40+00:00,2018-09-02 23:23:40+00:00,0.0,1,6,0
266,3436891,156222.31818181818,22,2,3,2.409090909090909,Monday,12,The Cab,18,2018-09-03 02:22:57+00:00,2018-09-03 03:24:39+00:00,61.7,0,0,2
267,1233184,154148.0,8,17,17,17.0,Monday,5,SF9,6,2018-09-03 17:22:00+00:00,2018-09-03 17:52:37+00:00,30.616666666666667,0,0,0
268,205441,68480.33333333333,3,19,19,19.0,Monday,2,EXO,2,2018-09-03 19:01:16+00:00,2018-09-03 19:05:08+00:00,3.8666666666666667,0,0,0
269,1204580,150572.5,8,0,0,0.0,Tuesday,7,D.Holic,7,2018-09-04 00:11:07+00:00,2018-09-04 00:29:10+00:00,18.05,0,1,3
270,86765,86765.0,1,0,0,0.0,Tuesday,1,SF9,1,2018-09-04 00:59:56+00:00,2018-09-04 00:59:56+00:00,0.0,0,1,3
271,603057,201019.0,3,13,13,13.0,Tuesday,1,SF9,3,2018-09-04 13:11:00+00:00,2018-09-04 13:17:51+00:00,6.85,0,1,0
272,723810,120635.0,6,13,14,13.833333333333334,Tuesday,4,Yoo Jae Seok,4,2018-09-04 13:48:48+00:00,2018-09-04 14:15:42+00:00,26.9,0,1,0
273,2791670,174479.375,16,20,21,20.8125,Tuesday,11,ZICO,16,2018-09-04 20:56:26+00:00,2018-09-04 21:45:01+00:00,48.583333333333336,0,1,2
274,460947,153649.0,3,23,23,23.0,Tuesday,1,BTS,2,2018-09-04 23:37:51+00:00,2018-09-04 23:41:57+00:00,4.1,0,1,0
275,2283146,152209.73333333334,15,3,3,3.0,Wednesday,6,BTS,13,2018-09-05 03:10:49+00:00,2018-09-05 03:50:21+00:00,39.53333333333333,0,2,2
276,486527,97305.4,5,13,13,13.0,Wednesday,3,Trouble Maker,4,2018-09-05 13:05:10+00:00,2018-09-05 13:14:19+00:00,9.15,0,2,0
277,234249,117124.5,2,0,0,0.0,Thursday,1,BTS,1,2018-09-06 00:35:53+00:00,2018-09-06 00:35:58+00:00,0.08333333333333333,0,3,3
278,2881464,151656.0,19,2,3,2.789473684210526,Thursday,7,BTS,17,2018-09-06 02:51:22+00:00,2018-09-06 03:39:07+00:00,47.75,0,3,2
279,3325000,237500.0,14,12,13,12.142857142857142,Thursday,2,Yoo Jae Seok,14,2018-09-06 12:14:27+00:00,2018-09-06 13:07:35+00:00,53.13333333333333,0,3,2
280,75967,75967.0,1,17,17,17.0,Thursday,1,BTS,1,2018-09-06 17:16:29+00:00,2018-09-06 17:16:29+00:00,0.0,0,3,0
281,718263,143652.6,5,1,1,1.0,Friday,4,BTS,5,2018-09-07 01:19:16+00:00,2018-09-07 01:30:46+00:00,11.5,0,4,3
282,698107,174526.75,4,13,13,13.0,Friday,4,Bruno Mars,4,2018-09-07 13:07:33+00:00,2018-09-07 13:40:11+00:00,32.63333333333333,0,4,0
283,1091371,121263.44444444444,9,3,3,3.0,Sunday,9,Aaron Yan,9,2018-09-09 03:06:44+00:00,2018-09-09 03:30:22+00:00,23.633333333333333,1,6,3
284,697481,116246.83333333333,6,4,4,4.0,Sunday,6,GOT7,6,2018-09-09 04:29:29+00:00,2018-09-09 04:40:29+00:00,11.0,1,6,3
285,2616952,113780.52173913043,23,13,14,13.26086956521739,Sunday,15,Aaron Yan,15,2018-09-09 13:26:49+00:00,2018-09-09 14:11:28+00:00,44.65,1,6,2
286,2560,2560.0,1,20,20,20.0,Sunday,1,Stray Kids,1,2018-09-09 20:22:10+00:00,2018-09-09 20:22:10+00:00,0.0,1,6,0
287,301873,100624.33333333333,3,0,0,0.0,Monday,3,OneRepublic,3,2018-09-10 00:05:23+00:00,2018-09-10 00:09:16+00:00,3.8833333333333333,0,0,3
288,1227719,175388.42857142858,7,12,13,12.428571428571429,Monday,1,BTS,7,2018-09-10 12:48:18+00:00,2018-09-10 13:08:13+00:00,19.916666666666668,0,0,0
289,3405745,148075.86956521738,23,1,2,1.3043478260869565,Tuesday,9,BTS,21,2018-09-11 01:16:05+00:00,2018-09-11 02:23:11+00:00,67.1,0,1,2
290,636642,212214.0,3,13,14,13.666666666666666,Tuesday,2,BTS,3,2018-09-11 13:53:40+00:00,2018-09-11 14:05:32+00:00,11.866666666666667,0,1,0
291,1746380,158761.81818181818,11,0,0,0.0,Wednesday,8,EXO,9,2018-09-12 00:06:38+00:00,2018-09-12 00:34:30+00:00,27.866666666666667,0,2,3
292,178436,178436.0,1,13,13,13.0,Wednesday,1,BTS,1,2018-09-12 13:20:26+00:00,2018-09-12 13:20:26+00:00,0.0,0,2,0
293,439693,219846.5,2,14,14,14.0,Wednesday,2,TAEYANG,2,2018-09-12 14:10:06+00:00,2018-09-12 14:13:37+00:00,3.5166666666666666,0,2,0
294,1335014,190716.2857142857,7,13,13,13.0,Thursday,4,BTS,7,2018-09-13 13:08:04+00:00,2018-09-13 13:22:59+00:00,14.916666666666666,0,3,0
295,2206976,200634.18181818182,11,14,14,14.0,Thursday,2,GOT7,11,2018-09-13 14:04:31+00:00,2018-09-13 14:42:58+00:00,38.45,0,3,0
296,824422,54961.46666666667,15,15,16,15.933333333333334,Thursday,11,OneRepublic,11,2018-09-13 15:59:59+00:00,2018-09-13 16:13:09+00:00,13.166666666666666,0,3,2
297,664388,83048.5,8,20,20,20.0,Thursday,7,Ayla,8,2018-09-13 20:28:17+00:00,2018-09-13 20:40:19+00:00,12.033333333333333,0,3,0
298,452061,56507.625,8,13,13,13.0,Friday,7,The Cab,7,2018-09-14 13:07:01+00:00,2018-09-14 13:13:30+00:00,6.483333333333333,0,4,0
299,2595595,152682.0588235294,17,13,14,13.823529411764707,Friday,10,Crush,15,2018-09-14 13:56:05+00:00,2018-09-14 14:47:08+00:00,51.05,0,4,2
300,2491152,113234.18181818182,22,16,16,16.0,Friday,3,Rixton,13,2018-09-14 16:22:33+00:00,2018-09-14 16:56:14+00:00,33.68333333333333,0,4,2
301,2904340,161352.22222222222,18,23,0,1.2777777777777777,Friday,8,B.A.P,18,2018-09-14 23:56:03+00:00,2018-09-15 00:47:59+00:00,51.93333333333333,0,4,2
302,1088128,90677.33333333333,12,21,21,21.0,Saturday,9,BTS,10,2018-09-15 21:32:20+00:00,2018-09-15 21:48:53+00:00,16.55,1,5,0
303,1032019,172003.16666666666,6,3,4,3.3333333333333335,Tuesday,3,BTS,5,2018-09-18 03:47:03+00:00,2018-09-18 04:03:26+00:00,16.383333333333333,0,1,3
304,1423697,101692.64285714286,14,12,13,12.928571428571429,Tuesday,11,G-DRAGON,11,2018-09-18 12:58:29+00:00,2018-09-18 13:23:26+00:00,24.95,0,1,2
305,3271702,109056.73333333334,30,23,0,6.9,Tuesday,20,EXO-CBX,20,2018-09-18 23:42:56+00:00,2018-09-19 00:43:38+00:00,60.7,0,1,2
306,161286,40321.5,4,1,1,1.0,Thursday,2,HISTORY,2,2018-09-20 01:26:18+00:00,2018-09-20 01:26:41+00:00,0.38333333333333336,0,3,3
307,3117291,164067.94736842104,19,2,3,2.9473684210526314,Thursday,9,SF9,9,2018-09-20 02:56:50+00:00,2018-09-20 03:55:29+00:00,58.65,0,3,2
308,433627,27101.6875,16,20,20,20.0,Friday,5,ToppDogg,6,2018-09-21 20:01:26+00:00,2018-09-21 20:09:20+00:00,7.9,0,4,0
309,1076924,153846.2857142857,7,0,1,0.42857142857142855,Saturday,6,MADTOWN,6,2018-09-22 00:51:53+00:00,2018-09-22 01:10:06+00:00,18.216666666666665,1,5,3
310,501495,55721.666666666664,9,23,0,20.444444444444443,Saturday,8,TAEMIN,8,2018-09-22 23:55:10+00:00,2018-09-23 00:03:49+00:00,8.65,1,5,0
311,867507,144584.5,6,0,0,0.0,Sunday,4,MINO,4,2018-09-23 00:37:34+00:00,2018-09-23 00:50:44+00:00,13.166666666666666,1,6,3
312,3663810,146552.4,25,14,15,14.16,Sunday,16,TAEYANG,22,2018-09-23 14:07:50+00:00,2018-09-23 15:09:20+00:00,61.5,1,6,2
313,1578178,175353.11111111112,9,14,14,14.0,Monday,2,MINO,9,2018-09-24 14:05:18+00:00,2018-09-24 14:36:12+00:00,30.9,0,0,0
314,2307917,144244.8125,16,1,2,1.5,Tuesday,10,BTS,16,2018-09-25 01:40:18+00:00,2018-09-25 02:17:59+00:00,37.68333333333333,0,1,2
315,4360,4360.0,1,22,22,22.0,Tuesday,1,Charlie Puth,1,2018-09-25 22:24:50+00:00,2018-09-25 22:24:50+00:00,0.0,0,1,0
316,780592,195148.0,4,23,23,23.0,Tuesday,4,NCT,4,2018-09-25 23:41:13+00:00,2018-09-25 23:51:12+00:00,9.983333333333333,0,1,0
317,130165,130165.0,1,7,7,7.0,Wednesday,1,EXO,1,2018-09-26 07:43:58+00:00,2018-09-26 07:43:58+00:00,0.0,0,2,3
318,905025,150837.5,6,14,14,14.0,Wednesday,5,EXO,6,2018-09-26 14:04:14+00:00,2018-09-26 14:32:08+00:00,27.9,0,2,0
319,605517,201839.0,3,19,19,19.0,Wednesday,3,D.Holic,3,2018-09-26 19:01:23+00:00,2018-09-26 19:08:50+00:00,7.45,0,2,0
320,213765,30537.85714285714,7,4,4,4.0,Thursday,5,B.A.P,6,2018-09-27 04:50:10+00:00,2018-09-27 04:50:30+00:00,0.3333333333333333,0,3,3
321,1777146,118476.4,15,12,13,12.666666666666666,Thursday,10,HISTORY,13,2018-09-27 12:56:56+00:00,2018-09-27 13:24:44+00:00,27.8,0,3,2
322,1445692,160632.44444444444,9,23,0,7.666666666666667,Thursday,1,BTS,6,2018-09-27 23:53:32+00:00,2018-09-28 00:17:58+00:00,24.433333333333334,0,3,3
323,91943,91943.0,1,1,1,1.0,Friday,1,BTS,1,2018-09-28 01:49:37+00:00,2018-09-28 01:49:37+00:00,0.0,0,4,3
324,278018,139009.0,2,2,2,2.0,Friday,1,BTS,2,2018-09-28 02:40:35+00:00,2018-09-28 02:45:11+00:00,4.6,0,4,3
325,885496,126499.42857142857,7,13,13,13.0,Friday,6,BTS,7,2018-09-28 13:10:39+00:00,2018-09-28 13:22:09+00:00,11.5,0,4,0
326,1671895,151990.45454545456,11,0,1,0.36363636363636365,Saturday,7,Camila Cabello,8,2018-09-29 00:40:54+00:00,2018-09-29 01:18:03+00:00,37.15,1,5,3
327,209767,104883.5,2,2,2,2.0,Saturday,1,The Cab,1,2018-09-29 02:22:59+00:00,2018-09-29 02:24:28+00:00,1.4833333333333334,1,5,3
328,19967,19967.0,1,14,14,14.0,Saturday,1,Maroon 5,1,2018-09-29 14:45:18+00:00,2018-09-29 14:45:18+00:00,0.0,1,5,0
329,763449,54532.07142857143,14,15,16,15.285714285714286,Saturday,9,j-hope,11,2018-09-29 15:51:04+00:00,2018-09-29 16:04:46+00:00,13.7,1,5,0
330,396261,198130.5,2,16,17,16.5,Saturday,2,j-hope,2,2018-09-29 16:58:51+00:00,2018-09-29 17:03:47+00:00,4.933333333333334,1,5,0
331,5756408,185690.5806451613,31,1,3,2.4516129032258065,Sunday,19,MINO,28,2018-09-30 01:53:15+00:00,2018-09-30 03:52:26+00:00,119.18333333333334,1,6,1
332,1567946,195993.25,8,15,15,15.0,Sunday,1,BTS,8,2018-09-30 15:09:35+00:00,2018-09-30 15:32:25+00:00,22.833333333333332,1,6,0
333,1418998,141899.8,10,14,15,14.6,Monday,1,BTS,7,2018-10-01 14:52:52+00:00,2018-10-01 15:23:03+00:00,30.183333333333334,0,0,0
